"File Name","Collection Name#1","Collection Description#1","Work Type#1","Work Type Vocab#1","Work Type Refid#1","Work Type#2","Work Type Vocab#2","Work Type Refid#2","Work Title#1","Work Title Type#1","Work Title#2","Work Title Type#2","Work Title#3","Work Title Type#3","Work Agent Name#1","Work Agent Name Type#1","Work Agent Role#1$2","Work Agent Role#1$1","Work Agent Role#1","Work Agent Role Vocab#1","Work Agent Role Refid#1","Work Agent Role Refid#1$2","Work Agent Role Refid#1$1","Work Agent Name#2","Work Agent Name Vocab#2","Work Agent Name Refid#2","Work Agent Name Type#2","Work Agent Role#2","Work Agent Role Vocab#2","Work Agent Role Refid#2","Work Agent Name#3","Work Agent Name Vocab#3","Work Agent Name Refid#3","Work Agent Name Type#3","Work Agent Role#3","Work Agent Role Vocab#3","Work Agent Role Refid#3","Work Agent Name#4","Work Agent Name Vocab#4","Work Agent Name Refid#4","Work Agent Name Type#4","Work Agent Role Vocab#4","Work Agent Role Refid#4","Work Date#1","Work Date Type#1","Subject Term 1#1","Subject Type 1#1","Subject Vocab 1#1","Subject Term 2#1","Subject Type 2#1","Subject Vocab 2#1","Subject Refid 2#1","Subject Term 3#1","Subject Type 3#1","Subject Vocab 3#1","Subject Term 1#2","Subject Type 1#2","Subject Vocab 1#2","Subject Term 2#2","Subject Type 2#2","Subject Vocab 2#2","Subject Refid 2#2","Subject Term 3#2","Subject Type 3#2","Subject Vocab 3#2","Subject Refid 3#2","Location Name#1","Location Type#1","Location Refid#1","Location Name#2","Location Type#2","Location Refid#2","Location Name#3","Location Type#3","Location Refid#3","Location Name#4","Location Type#4","Location Refid#4","Location Name#5","Location Type#5","Location Refid#5","Location Name#6","Location Type#6","Location Refid#6","Location Name#7","Location Type#7","Location Refid#7","Repository Location Name#1","Repository Location Type#1","Repository Location Refid#1","Material#1","Material Type#1","Material Vocab#1","Material Refid#1","Technique#1","Technique Vocab#1","Technique Refid#1","Technique#2","Technique Vocab#2","Technique Refid#2","Technique#3","Technique Vocab#3","Technique Refid#3","Inscription Text#1","Inscription Text Type#1","Inscription Text#2","Inscription Text Type#2","Inscription Text#3","Inscription Text Type#3","Work Description#1","Relation#1","Relation Type#1","Relation Relids#1","Relation Type#2","Relation Relids#2","Image Rights#1","Image Title#1","Image Title Type#1","Image Title#2","Image Title Type#2","Image Measurements#1","Image Measurements Type#1","Image Measurements Unit#1","Image Agent Name#1","Image Agent Type#1","Image Agent Role#1","Image Date#1","Image Date Type#1","Image Work Type#1","Image Work Type Vocab#1","Image Work Type Refid#1","Identifier ARK#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"LAV2056b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Wetterhorn Peak, seen from Wetterhorn-Heisshorn ridge","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Wetterhorn from the Wetterhorn-Heisshorn ridge.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Wetterhorn Peak, seen from Wetterhorn-Heisshorn ridge","generalView","","","21257936","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/2z3d1236z32q","512728","4861","LAV2056b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512728~130205"
"LAV2056c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Wetterhorn Peak, seen from Wetterhorn-Heisshorn ridge","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Wetterhorn from the Wetterhorn-Heisshorn ridge.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Wetterhorn Peak, seen from Wetterhorn-Heisshorn ridge.","generalView","","","52907972","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/s71p1b925644","512744","4861","LAV2056c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512744~130206"
"LAV2056d.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Redcliff and Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Redcliff (peak)","geographic","2612604","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Coxcomb and Redcliff Peaks","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Redcliff and Coxcomb Peak","generalView","","","21810004","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/xh6b2911s1xb","512760","4861","LAV2056d.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512760~130207"
"LAV2057a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","News reel being made of Wetterhorn Peak climb","","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Mr. L.E. Orr of the Fox Film Co. making a news reel on the Wetterhorn climb. Aug 15, 1929.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","News reel being made of Wetterhorn Peak climb","generalView","","","29434260","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/29631221k2zf","512776","4861","LAV2057a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512776~130208"
"LAV2057b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Coxcomb Peak from west face of Wetterhorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Coxcomb Peak from the cliffs on the western face of Wetterhorn","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Coxcomb Peak from west face of Wetterhorn Peak","generalView","","","25442824","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/qn0j6t21m6gx","512792","4861","LAV2057b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512792~130209"
"LAV2058a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Starting up the cliffs on Wetterhorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Starting up the cliffs on Wetterhorn","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Starting up the cliffs on Wetterhorn Peak","generalView","","","26642492","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/17/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/rd6t0m28s1n7","512808","4861","LAV2058a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512808~130210"
"LAV2059a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Advance scouting group on summit of Wetterhorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","cited","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Members of advance party on summit of Wetterhorn- A scouting trip up the peak two days before the big climb.","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Advance scouting group on summit of Wetterhorn Peak","generalView","","","24529504","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/23/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/zr226z5702b8","512824","4861","LAV2059a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512824~130211"
"LAV2059b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Looking west from summit of Wetterhorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","Redcliff (peak)","geographic","2612604","Coxcomb Peak (peak)","geographic","2263536","Chimney Peak (peak)","geographic","2237188","Cimarron Ridge (ridge)","geographic","2239896","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","West from summit of Wetterhorn Coxcomb Pk., Redcliff Pk., Chimney Pk., and Cimarron Ridge Chimney Peak, to the right and back of Redcliff, has never been climbed","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Looking west from summit of Wetterhorn Peak","generalView","","","32131804","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/23/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/m7557598t09j","512840","4861","LAV2059b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512840~130212"
"LAV2060a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Matterhorn Peak and Wetterhorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","Matterhorn Peak (peak)","geographic","2496692","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Matterhorn and Wetterhorn","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Matterhorn Peak and Wetterhorn Peak","generalView","","","21336452","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/23/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/f00q0n69h5dh","512856","4861","LAV2060a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512856~130213"
"LAV2060b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","El Punto","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","El Punto","geographic","2312837","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","El punto 13,200 feet high","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","El Punto","generalView","","","22260796","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/23/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/q56t4908f0zh","512872","4861","LAV2060b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512872~130214"
"LAV2060c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The northern face of el Punto","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","El Punto","geographic","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The northern face of el Punto would stop any climber","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The northern face of el Punto","generalView","","","22277468","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/23/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/gp7m6j71c7g7","512888","4861","LAV2060c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512888~130215"
"LAV2061a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Dwight Lavender on El Punto with Heisshorn Peak in background","","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Heisshorn","geographic","","El Punto (peak)","geographic","2312837","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","On El Punto Heisshorn (13,400) in the background","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Dwight Lavender on El Punto with Heisshorn Peak in background","generalView","","","32836056","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/24/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/r9151s94d8n4","512904","4861","LAV2061a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512904~130216"
"LAV2061b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","On the trail to El Punto","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","El Punto","geographic","2312837","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","On the trail to El Punto","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","On the trail to El Punto","generalView","","","20410564","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/24/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/t06t5537c14w","512920","4861","LAV2061b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512920~130217"
"LAV2061c.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Heisshorn Peak and Coxcomb Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Coxcomb Peak (peak)","geographic","2263536","Heisshorn Peak","geographic","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Heisshorn Pk and Coxcomb Pk","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Heisshorn Peak and Coxcomb Peak","generalView","","","22754060","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/24/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/76047g67j02c","512936","4861","LAV2061c.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512936~130218"
"LAV2062a.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","The summit of Heisshorn Peak","cited","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Heisshorn Peak","geographic","","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","The summit of Heisshorn The cliff on the right is over 200 ft. high","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","The summit of Heisshorn Peak","generalView","","","25024288","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/24/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/nz4p0z58c07m","512952","4861","LAV2062a.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512952~130219"
"LAV2062b.tif","Dwight Garrigues Lavender Collection","The Dwight Garrigues Lavender Collection includes 3 photograph albums from Dwight Lavender from the summers of 1929, 1930, and 1931, including Colorado mountains, first ascents, and new routes. The 3 albums contain about 465 photos, some hand-tinted, with annotations and notes by Dwight Lavender and David Lavender.","photographs","aat","300046300","","","","Wetterhorn Peak from summit of Heisshorn Peak","","","","","","Lavender, Dwight G.","personal","","","compilers","aat","300121766","","","","","","","","","","","","","","","","","","","","","","","1929","view","Mountaineering--Colorado","descriptiveTopic","lcsh","Mountains--Colorado","descriptiveTopic","lcsh","sh 85087858","Mountaineers--Colorado","descriptiveTopic","lcsh","","","","","","","","","","","","Wetterhorn Peak (peak)","geographic","2763429","","","","","","","","","","","","","","","","","","","UC Boulder Special Collections Department","repository","Album 2","photographic paper","support","aat","300014190","photography","aat","300054225","","","","","","","Wetterhorn Peak from summit of Heisshorn","caption","","","","","","","","","","","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/","Wetterhorn Peak from summit of Heisshorn Peak","generalView","","","24993212","fileSize","bytes","Guinn-Chipman, Susan","personal","scanning technician","2/24/2006","other","digital image","aat","300215302","https://ark.colorado.edu/ark:/47540/7r1h9m36z9rc","512968","4861","LAV2062b.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~70~70~512968~130220"
